Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA,RSI,MACD,Signal_Line,MACD_Histogram
2023-10-10 00:00:00-04:00,45.29317665886047,46.24182177038048,45.071258970878525,45.7809944152832,368582000,0.0,0.0,,,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,46.17884588702422,46.84160171871978,46.032900190504705,46.78861999511719,378137000,0.0,0.0,,,0.08038038813490544,0.01607607762698109,0.06430431050792436
2023-10-12 00:00:00-04:00,46.75962964777431,47.59132141422763,46.3127970458529,46.92756652832031,481325000,0.0,0.0,,,0.15352451381652088,0.04356576486488905,0.10995874895163182
2023-10-13 00:00:00-04:00,46.942558517598286,47.098502624368315,45.263182151056284,45.444114685058594,474115000,0.0,0.0,,,0.09074355910384213,0.05300132371267967,0.03774223539116246
2023-10-16 00:00:00-04:00,45.04626639383732,46.207833655356794,44.89532148876171,46.077884674072266,375099000,0.0,0.0,,,0.09107923691004771,0.06061690635215328,0.030462330557894435
2023-10-17 00:00:00-04:00,43.98366151728547,44.73738315193545,42.46422548000373,43.92168426513672,812333000,0.0,0.0,,,-0.08170029870569095,0.03215346534058443,-0.11385376404627538
2023-10-18 00:00:00-04:00,42.575185981795975,43.20295497748339,41.80947154933942,42.18033218383789,627294000,0.0,0.0,,,-0.3550491003463634,-0.04528704779680515,-0.30976205254955824
2023-10-19 00:00:00-04:00,42.79510456302502,43.28092416614882,41.866448658188794,42.08536911010742,501233000,0.0,0.0,,,-0.5727405251732947,-0.15077774327210305,-0.42196278190119163
2023-10-20 00:00:00-04:00,41.87443932058439,42.454225709560305,41.06274066398629,41.37162780761719,477266000,0.0,0.0,,,-0.7937061553625853,-0.2793634256901995,-0.5143427296723857
2023-10-23 00:00:00-04:00,41.21369517243649,43.231946691364044,40.929800201575475,42.95904541015625,478530000,0.0,0.0,,,-0.8311506875834027,-0.38972087806884015,-0.44142980951456257
2023-10-24 00:00:00-04:00,43.06100102394639,43.680769690492056,42.67514660989255,43.64678192138672,401463000,0.0,0.0,,,-0.7961535972584386,-0.4710074219067599,-0.32514617535167867
2023-10-25 00:00:00-04:00,43.38187926803847,43.63378838143873,41.53956531780791,41.76348114013672,398379000,0.0,0.0,,,-0.9098960691860825,-0.5587851513626245,-0.35111091782345794
2023-10-26 00:00:00-04:00,41.837460992365465,42.24031124000929,39.86519397688078,40.31102752685547,541001000,0.0,0.0,,,-1.1045066010243545,-0.6679294412949706,-0.43657715972938393
2023-10-27 00:00:00-04:00,41.114725739824124,41.19069772762215,40.00013816338119,40.48495864868164,416784000,0.0,0.0,,30.748535261062713,-1.2305174227915714,-0.7804470375942908,-0.4500703851972806
2023-10-30 00:00:00-04:00,41.071747596041774,41.75049254735998,40.46596977662881,41.14571762084961,388028000,0.0,0.0,,33.92276108660124,-1.2625107420910453,-0.8768597784936417,-0.3856509635974036
2023-10-31 00:00:00-04:00,40.434978965187184,40.86382050289445,39.21543081274733,40.764854431152344,517969000,0.0,0.0,,28.15717268002591,-1.303571394941514,-0.9622021017832162,-0.3413692931582978
2023-11-01 00:00:00-04:00,40.86882109051677,42.36526699140607,40.85382726924343,42.309288024902344,437593000,0.0,0.0,,34.80266946916407,-1.1976832277879907,-1.009298326984171,-0.18838490080381964
2023-11-02 00:00:00-04:00,43.311906170895455,43.86769941657272,42.878069259150145,43.48984146118164,409172000,0.0,0.0,,43.43828218840995,-1.0068983984598106,-1.008818341279299,0.0019199428194884849
2023-11-03 00:00:00-04:00,44.00365403986176,45.292173032715084,43.706763443369326,44.98828887939453,424610000,0.0,0.0,,46.54231655626926,-0.7264142122231974,-0.9523375154680788,0.2259233032448814
2023-11-06 00:00:00-05:00,45.26818602105663,45.917946208460904,44.882327752320265,45.734012603759766,400733000,0.0,0.0,43.40877456665039,56.3166360556853,-0.43889548759018737,-0.8496491098925005,0.41075362230231316
2023-11-07 00:00:00-05:00,45.7020262562231,46.20083771282599,45.14123373244881,45.93793869018555,343165000,0.0,0.0,43.41662178039551,64.66869549315791,-0.192362263532182,-0.7181917406204369,0.5258294770882549
2023-11-08 00:00:00-05:00,46.0828786635961,46.84959593349214,45.95092771395189,46.556705474853516,346719000,0.0,0.0,43.405026054382326,66.76912019108889,0.05234302319369277,-0.564084787857611,0.6164278110513037
2023-11-09 00:00:00-05:00,47.44937391903492,48.21209109497669,46.73264109646829,46.93256759643555,540496000,0.0,0.0,43.40527610778808,71.39781789572108,0.2734504908892461,-0.39657773210823954,0.6700282229974857
2023-11-10 00:00:00-05:00,47.48235815931679,48.45399727357031,47.26543970036673,48.317047119140625,421245000,0.0,0.0,43.54892272949219,70.94403285750158,0.5540094033919942,-0.2064603050081928,0.760469708400187
2023-11-13 00:00:00-05:00,48.302056136923355,49.09776197733569,48.081137533797566,48.60194396972656,384136000,0.0,0.0,43.675125694274904,69.99920555348903,0.7902338339934047,-0.007121477207873289,0.797355311201278
2023-11-14 00:00:00-05:00,49.66155496172665,49.81549711299513,49.021793193021786,49.6375617980957,416954000,0.0,0.0,43.960919570922854,84.11435582708525,1.0489178290753003,0.20408638404876145,0.8448314450265388
2023-11-15 00:00:00-05:00,49.916454537712454,49.941442964255536,48.18209834050125,48.869842529296875,475497000,0.0,0.0,44.295395088195804,89.4198177684542,1.178394432507936,0.3989479937405964,0.7794464387673397
2023-11-16 00:00:00-05:00,48.66092667774055,49.50661323492199,48.312057235229624,49.46162796020508,339756000,0.0,0.0,44.664208030700685,89.81196250348518,1.3136151740446067,0.5818814298013986,0.7317337442432081
2023-11-17 00:00:00-05:00,49.50561143654388,49.6985405744049,48.98880509199654,49.27969741821289,325205000,0.0,0.0,45.05961151123047,87.67473565699335,1.3900743992600653,0.7435200236931319,0.6465543755669334
2023-11-20 00:00:00-05:00,49.293685180065076,50.529226175195205,49.16273331649987,50.39027786254883,414120000,0.0,0.0,45.431173133850095,91.75989039887963,1.5227303587433028,0.8993620907031661,0.6233682680401367
2023-11-21 00:00:00-05:00,50.10738480588418,50.498238446028495,49.2037211838221,49.925453186035156,565747000,0.0,0.0,45.74510669708252,86.45802746698104,1.5722300068359942,1.0339356739297318,0.5382943329062624
2023-11-22 00:00:00-05:00,49.83348617037129,50.31630467937056,47.672286574064465,48.697906494140625,899420000,0.0,0.0,46.091827964782716,74.81896552664426,1.4951706787023724,1.12618267488426,0.36898800381811236
2023-11-24 00:00:00-05:00,48.452001338900175,48.902834068505605,47.727268287861406,47.75825881958008,294645000,0.0,0.0,46.464189529418945,63.9428377657542,1.342799929872605,1.169506125881929,0.17329380399067595
2023-11-27 00:00:00-05:00,47.7822495481252,48.51197801787189,47.634305695065535,48.22408676147461,395662000,0.0,0.0,46.8511459350586,62.89737862880663,1.2452786384918895,1.1846606284039212,0.0606180100879683
2023-11-28 00:00:00-05:00,48.21808469478846,48.30505418192647,47.4553675930479,47.80323791503906,401491000,0.0,0.0,47.184021949768066,59.44901715937203,1.1211098710165075,1.1719504769264386,-0.050840605909931114
2023-11-29 00:00:00-05:00,48.36103719811516,48.74389440033637,47.84222891001243,48.12212371826172,382005000,0.0,0.0,47.55188541412353,58.17839102341045,1.0364886515020828,1.1448581118415675,-0.10836946033948469
2023-11-30 00:00:00-05:00,48.00616426433721,48.09213467670878,46.404761800061635,46.75263214111328,526247000,0.0,0.0,47.77405261993408,49.148362173840354,0.8491309474205124,1.0857126789573566,-0.23658173153684414
2023-12-01 00:00:00-05:00,46.50772234338756,47.18247088867774,46.16984662435623,46.74763107299805,369317000,0.0,0.0,47.9369421005249,41.456267815320004,0.6922650718668351,1.0070231575392523,-0.31475808567241725
2023-12-04 00:00:00-05:00,46.0598900122913,46.0598900122913,44.99328487634139,45.493099212646484,437543000,0.0,0.0,47.9621826171875,34.6918880051753,0.4613987808281621,0.8978982821970344,-0.4364995013688723
2023-12-05 00:00:00-05:00,45.453112539750435,46.58678998545578,45.25816811641427,46.55280303955078,371718000,0.004,0.0,48.00312213897705,34.84643317728481,0.3597973050286569,0.7902780867633589,-0.43048078173470194
2023-12-06 00:00:00-05:00,47.20161740676732,47.37356953938658,45.39912705049496,45.4901008605957,380590000,0.0,0.0,47.98073024749756,33.8649761520152,0.19132079199241758,0.6704866278091707,-0.4791658358167531
2023-12-07 00:00:00-05:00,45.687044488636715,46.61578196479854,45.591071034121136,46.58279037475586,350823000,0.0,0.0,47.98203449249267,36.88362583182008,0.14430934510794202,0.565251171268925,-0.42094182616098297
2023-12-08 00:00:00-05:00,46.58179356796495,47.727468635368496,46.536804340424034,47.49253463745117,359224000,0.0,0.0,48.01003284454346,42.36387474833877,0.1784046558823178,0.48788186819160356,-0.30947721230928577
2023-12-11 00:00:00-05:00,47.47754215922328,47.517527924857966,45.817013589035405,46.61378479003906,509728000,0.0,0.0,47.92486972808838,33.53780027756687,0.13298470178512645,0.4169024349103082,-0.28391773312518176
2023-12-12 00:00:00-05:00,46.03295021122263,47.65248997256426,46.03295021122263,47.64349365234375,372387000,0.0,0.0,47.876947212219235,40.519549757775465,0.17802578999214802,0.3691271059266762,-0.19110131593452817
2023-12-13 00:00:00-05:00,47.61550180152845,48.58022843747808,47.59450784522985,48.074371337890625,447792000,0.0,0.0,47.798787689208986,47.22587490775885,0.24565761703566125,0.3444332081484732,-0.09877559111281198
2023-12-14 00:00:00-05:00,48.37628566080836,48.656205088433744,47.408561487006175,48.33629608154297,391232000,0.0,0.0,47.77211036682129,52.73674054632587,0.3167402802581307,0.3388946225704047,-0.022154342312273978
2023-12-15 00:00:00-05:00,48.18033874309844,49.38999483044137,48.1063584079144,48.87614059448242,479948000,0.0,0.0,47.742835998535156,53.0656885083133,0.4118867692252337,0.35349305190137054,0.05839371732386317
2023-12-18 00:00:00-05:00,49.38599517155325,50.41869941781199,49.13606605391101,50.062801361083984,412587000,0.0,0.0,47.781991195678714,59.9099169939406,0.5764002702334778,0.398074495567792,0.17832577466568583
2023-12-19 00:00:00-05:00,49.40998983595613,49.685912576034035,48.881140459884094,49.58993911743164,464444000,0.0,0.0,47.74197425842285,56.351708402375614,0.6610027456581875,0.4506601455858711,0.21034260007231642
2023-12-20 00:00:00-05:00,49.640923574739,49.98482783402647,48.08436571514734,48.09736251831055,397894000,0.0,0.0,47.65056972503662,55.75774522925108,0.6006880020222027,0.4806657168731374,0.12002228514906532
2023-12-21 00:00:00-05:00,48.79716606109675,49.08108596207473,48.40527506263609,48.97611618041992,300425000,0.0,0.0,47.664480209350586,58.877485520883475,0.6166874209141611,0.5078700576813422,0.10881736323281888
2023-12-22 00:00:00-05:00,49.18105652303888,49.36900296425664,48.45326221692039,48.816162109375,252507000,0.0,0.0,47.71737537384033,64.50263858085006,0.6094349323739152,0.5281830326198568,0.08125189975405844
2023-12-26 00:00:00-05:00,48.95411724457058,49.58593805712997,48.94612009204946,49.26502990722656,244200000,0.0,0.0,47.76942253112793,62.50344683018242,0.6326147735755683,0.5490693808109991,0.08354539276456918
2023-12-27 00:00:00-05:00,49.49696355119108,49.66591435262688,49.07108183480036,49.40298843383789,233648000,0.0,0.0,47.84941005706787,69.7198836039705,0.6545715712430109,0.5701698188974015,0.08440175234560943
2023-12-28 00:00:00-05:00,49.628932993777084,49.869862010873014,49.397995651127005,49.507965087890625,246587000,0.0,0.0,47.918702125549316,66.37201395646952,0.6726888914340279,0.5906736334047268,0.0820152580293011
2023-12-29 00:00:00-05:00,49.798882986145436,49.982832763586586,48.737183676716924,49.507965087890625,389293000,0.0,0.0,48.05646877288818,62.55920858394318,0.6792174027924247,0.6083823872822665,0.07083501551015825
2024-01-02 00:00:00-05:00,49.23004169676173,49.281025929370266,47.58151083051483,48.15434646606445,411254000,0.0,0.0,48.12680454254151,59.06363660438996,0.5686109913999857,0.6004281081058104,-0.031817116705824655
2024-01-03 00:00:00-05:00,47.47154327586198,48.17034267627387,47.30658912189055,47.555519104003906,320896000,0.0,0.0,48.229925537109374,49.454773275332165,0.42770394514295873,0.5658832755132401,-0.1381793303702814
2024-01-04 00:00:00-05:00,47.753460549538744,48.48625451702809,47.494535082082315,47.984397888183594,306535000,0.0,0.0,48.30150527954102,49.44224679054246,0.3466451202306402,0.5220356444567201,-0.17539052422607992
2024-01-05 00:00:00-05:00,48.44826200298403,49.53295347185659,48.29230418752573,49.08308029174805,415039000,0.0,0.0,48.48115425109863,54.194256654698684,0.3668313024756529,0.4909947760605067,-0.1241634735848538
2024-01-08 00:00:00-05:00,49.49796918958488,52.260186635329,49.46497759610599,52.238189697265625,642510000,0.0,0.0,48.76392421722412,64.59510688393978,0.6301559129085987,0.5188270034301251,0.11132890947847363
2024-01-09 00:00:00-05:00,52.38614999154251,54.30960449650358,51.67534914710015,53.12493896484375,773100000,0.0,0.0,49.04554443359375,63.64854695320781,0.9000209377223172,0.5950657902885635,0.3049551474337536
2024-01-10 00:00:00-05:00,53.600805409377045,54.58452387215592,53.473838688120914,54.3345947265625,533796000,0.0,0.0,49.43158493041992,69.84446183885592,1.1976937565286079,0.7155913835365725,0.4821023729920354
2024-01-11 00:00:00-05:00,54.983413122715525,55.33031490047268,53.544821777629075,54.806461334228516,596759000,0.0,0.0,49.78973331451416,80.68026721967613,1.4549060504324913,0.8634543169157562,0.5914517335167351
2024-01-12 00:00:00-05:00,54.60451388829729,54.9544169497117,54.31459900309948,54.694488525390625,352994000,0.0,0.0,50.12073917388916,78.12189405192535,1.6309132241486708,1.0169460983623393,0.6139671257863315
2024-01-16 00:00:00-05:00,55.0024083735072,56.81889092877514,54.88444178651728,56.36602020263672,449580000,0.0,0.0,50.52222537994385,82.32320757798465,1.8835662350838405,1.1902701257066397,0.6932961093772008
2024-01-17 00:00:00-05:00,56.33102857407022,56.45499397545113,54.7244856339136,56.037113189697266,474394000,0.0,0.0,50.88027400970459,79.29422356638646,2.033811012019825,1.3589783029692768,0.6748327090505484
2024-01-18 00:00:00-05:00,57.24376919648356,57.58367298328111,56.091096111773396,57.09081268310547,491650000,0.0,0.0,51.23167457580566,80.81421750773445,2.2124026229165423,1.52966316695873,0.6827394559578124
2024-01-19 00:00:00-05:00,57.97255943096109,59.48313267234828,57.208776074135685,59.47413635253906,543501000,0.0,0.0,51.725884437561035,83.77716708331566,2.517234945563473,1.7271775226796788,0.7900574228837942
2024-01-22 00:00:00-05:00,60.03198109970271,60.31390267208267,59.053258469820804,59.63709259033203,452955000,0.0,0.0,52.30287094116211,83.95440300228998,2.740376608252518,1.9298173397942469,0.8105592684582712
2024-01-23 00:00:00-05:00,59.553117790794914,59.89302158867447,58.568396325749006,59.85603332519531,294654000,0.0,0.0,52.84686679840088,92.45555803758644,2.901438691963776,2.1241416102281527,0.7772970817356231
2024-01-24 00:00:00-05:00,60.286909507412325,62.83118637351858,59.92101211022401,61.344608306884766,560271000,0.0,0.0,53.47328910827637,96.99485812721423,3.1133088279752954,2.3219750537775816,0.7913337741977138
2024-01-25 00:00:00-05:00,62.33232318139365,62.701221870372564,60.83274840897568,61.59953308105469,482777000,0.0,0.0,54.09001426696777,96.95879823402207,3.2641605253200865,2.5104121480860826,0.7537483772340039
2024-01-26 00:00:00-05:00,60.942723367823895,61.765491995354566,60.555835817733005,61.013702392578125,390309000,0.0,0.0,54.67054996490479,92.65798523828009,3.2984178341269086,2.668013285294248,0.6304045488326606
2024-01-29 00:00:00-05:00,61.21464389448456,62.47128760142016,60.88973905781223,62.447296142578125,348733000,0.0,0.0,55.31751651763916,91.62725210511711,3.40202955374334,2.8148165389840663,0.5872130147592736
2024-01-30 00:00:00-05:00,62.882170242946835,63.475000640687924,62.242348470682806,62.756202697753906,410735000,0.0,0.0,55.97992839813232,91.21319460541221,3.46907937774467,2.945669106736187,0.5234102710084829
2024-01-31 00:00:00-05:00,61.4225863021423,62.25135374014952,60.68279815652496,61.50956344604492,453795000,0.0,0.0,56.647689247131346,80.60557836346092,3.3826306171792453,3.033061408824799,0.3495692083544464
2024-02-01 00:00:00-05:00,62.08239699411671,63.17309118059886,61.63252759196923,63.00913619995117,369146000,0.0,0.0,57.42037010192871,82.16893086292387,3.3959756470515146,3.1056442564701423,0.29033139058137225
2024-02-02 00:00:00-05:00,63.95585821734189,66.58111302570877,63.6719383532705,66.14124298095703,476578000,0.0,0.0,58.328212356567384,86.29394840007528,3.617585249600893,3.2080324550962924,0.40955279450460047
2024-02-05 00:00:00-05:00,68.20566645977358,69.47730920290685,67.1859588396486,69.3123550415039,680078000,0.0,0.0,59.33967609405518,87.48412851989005,4.0029511681136825,3.3670161976997703,0.6359349704139121
2024-02-06 00:00:00-05:00,69.61026565572277,69.7342310660323,66.28121510060156,68.20366668701172,683111000,0.0,0.0,60.13794994354248,83.7044741274417,4.170815980058933,3.527776154171603,0.64303982588733
2024-02-07 00:00:00-05:00,68.29963033929545,70.20009234122578,67.58083242173012,70.0791244506836,495575000,0.0,0.0,60.985659217834474,84.41409454393144,4.404412495009126,3.7031034223391077,0.7013090726700182
2024-02-08 00:00:00-05:00,70.05412985913416,70.77392694243356,69.43530969256643,69.62125396728516,414422000,0.0,0.0,61.7499921798706,79.94102307119464,4.500711691864147,3.862625076244116,0.6380866156200313
2024-02-09 00:00:00-05:00,70.5130038907635,72.16453604297054,70.19209573547877,72.11255645751953,436637000,0.0,0.0,62.61529693603516,82.3642566222485,4.72360599982494,4.034821260960281,0.6887847388646593
2024-02-12 00:00:00-05:00,72.57942141236886,74.58985301987923,71.2298055691369,72.22752380371094,613710000,0.0,0.0,63.49194869995117,82.26860241081815,4.853579208894111,4.198572850547047,0.6550063583470633
2024-02-13 00:00:00-05:00,70.38005204606957,73.42918318120587,69.60027429759032,72.10755920410156,602580000,0.0,0.0,64.27902565002441,80.23141563459183,4.890528801114563,4.3369640406605505,0.5535647604540124
2024-02-14 00:00:00-05:00,73.18125859825528,74.21496215366473,71.91761686708195,73.87905883789062,504917000,0.0,0.0,65.17112293243409,81.78340314022398,5.005061599981403,4.4705835525247215,0.5344780474566813
2024-02-15 00:00:00-05:00,73.84806835325377,73.95403349177265,72.37948290762509,72.63740539550781,420122000,0.0,0.0,65.9484525680542,79.09805209811512,4.938708257821119,4.564208493584001,0.37449976423711817
2024-02-16 00:00:00-05:00,74.07899283769257,74.38090918024592,72.4804470935105,72.59241485595703,495327000,0.0,0.0,66.6043664932251,77.29422916346803,4.826851456588116,4.616737086184824,0.21011437040329195
2024-02-20 00:00:00-05:00,71.92659973225437,71.93559986530343,67.71479679116719,69.43231201171875,704833000,0.0,0.0,67.09412746429443,65.57224209421102,4.432119531220295,4.579813575191919,-0.1476940439716241
2024-02-21 00:00:00-05:00,67.98672612499482,68.86847997939597,66.22922867549799,67.452880859375,690298000,0.0,0.0,67.47396984100342,63.4047372774567,3.91444480225546,4.446739820604627,-0.532295018349167
2024-02-22 00:00:00-05:00,75.00374204443924,78.55273152131424,74.19896984840972,78.5157470703125,865100000,0.0,0.0,68.3325267791748,74.43370127057543,4.346757976705334,4.426743451824769,-0.0799854751194351
2024-02-23 00:00:00-05:00,80.76711066734482,82.37065248359322,77.548021770274,78.79467010498047,829388000,0.0,0.0,69.1922836303711,71.90779048749262,4.658179446897904,4.473030650839396,0.18514879605850787
2024-02-26 00:00:00-05:00,79.67740947783957,80.62314814859076,78.48274845329479,79.06958770751953,503973000,0.0,0.0,70.09507789611817,68.77644911492732,4.871016710107199,4.552627862692956,0.31838884741424245
2024-02-27 00:00:00-05:00,79.35849560363468,79.45747419233632,77.1401304524677,78.6786880493164,391705000,0.0,0.0,70.90664749145508,70.73042723056584,4.951076510997339,4.632317592353833,0.31875891864350603
2024-02-28 00:00:00-05:00,77.59800412996552,78.91062791882912,77.10314167422683,77.6409912109375,393110000,0.0,0.0,71.65088691711426,65.47844634127983,4.8745996669124025,4.680774007265548,0.19382565964685483
2024-02-29 00:00:00-05:00,79.07158408060953,79.96732622132019,78.32779165828474,79.0895767211914,507289000,0.0,0.0,72.52988758087159,68.62537752561711,4.874687597100731,4.719556725232585,0.15513087186814634
2024-03-01 00:00:00-05:00,79.97732295310118,82.27667403889559,79.41248066903071,82.25567626953125,479135000,0.0,0.0,73.49221458435059,69.4367763359687,5.0717708386018785,4.789999547906444,0.28177129069543483
2024-03-04 00:00:00-05:00,84.1061487649486,87.67014062841129,83.69526978721244,85.21283721923828,615616000,0.0,0.0,74.44579429626465,72.438926830323,5.404281706551174,4.91285597963539,0.491425726915784
2024-03-05 00:00:00-05:00,85.24982845264307,86.07663632751537,83.3972699001233,85.94366455078125,520639000,0.004,0.0,75.27735977172851,73.4147892066535,5.661508279608299,5.062586439629972,0.5989218399783267
2024-03-06 00:00:00-05:00,88.00118270950952,89.70277597405403,87.00941296076404,88.67901611328125,582520000,0.0,0.0,76.30112724304199,74.25466535898745,6.016725140640418,5.2534141798320615,0.7633109608083561
2024-03-07 00:00:00-05:00,90.13666439223407,92.74504822295889,89.58079619428543,92.6470718383789,608119000,0.0,0.0,77.42952461242676,80.1024815342021,6.5430023387145155,5.511331811608553,1.0316705271059625
2024-03-08 00:00:00-05:00,95.11550233441162,97.37696845591753,86.48553983918421,87.5073013305664,1142269000,0.0,0.0,78.32382698059082,69.45554210920209,6.470753466625553,5.703216142611953,0.7675373240135999
2024-03-11 00:00:00-04:00,86.40855937952054,88.77599553639187,84.1460941174641,85.75371551513672,678364000,0.0,0.0,79.00588493347168,72.10124542200228,6.200520257158303,5.802676965521223,0.39784329163707977
2024-03-12 00:00:00-04:00,88.02818123787033,91.93825182530047,86.12962825022079,91.89126586914062,668075000,0.0,0.0,79.98907203674317,79.74321127601752,6.40774303858278,5.923690180133534,0.48405285844924517
2024-03-13 00:00:00-04:00,91.03346116743805,91.48235245425685,88.41407818473327,90.86650085449219,635713000,0.0,0.0,80.9270191192627,69.8922149390124,6.415326720426776,6.0220174881921835,0.3933092322345928
2024-03-14 00:00:00-04:00,89.55581179224637,90.62455913756881,86.57951107256054,87.9231948852539,602318000,0.0,0.0,81.62922592163086,63.54036100265942,6.113365576514283,6.040287105856604,0.0730784706576797
2024-03-15 00:00:00-04:00,86.90943243257094,89.52481079500164,86.23659514436741,87.81621551513672,642086000,0.0,0.0,82.3881664276123,63.038852764568254,5.798584382083305,5.991946561101945,-0.1933621790186395
2024-03-18 00:00:00-04:00,90.36661573398221,92.38313682655732,87.0643957820598,88.43407440185547,668976000,0.0,0.0,83.18024940490723,64.44489431281526,5.535168093853315,5.90059086765222,-0.36542277379890464
2024-03-19 00:00:00-04:00,86.67949392679418,90.52258665813423,84.98989876877435,89.37686157226562,672171000,0.0,0.0,84.17747688293457,67.426395918384,5.340917065741692,5.788656107270114,-0.4477390415284219
2024-03-20 00:00:00-04:00,89.77575552459182,90.3886171092284,88.20213035729925,90.35062408447266,479063000,0.0,0.0,85.32236404418946,66.96050155010789,5.205539998357466,5.672032885487585,-0.46649288713011927
2024-03-21 00:00:00-04:00,92.27816909757175,92.6260863495621,90.38361309634699,91.41336822509766,480372000,0.0,0.0,85.96724510192871,64.7255791083514,5.124930261643527,5.562612360718774,-0.43768209907524636
2024-03-22 00:00:00-04:00,91.11943529384952,94.75557583351618,90.81250872192483,94.26669311523438,586719000,0.0,0.0,86.7408462524414,64.60739008702345,5.230986382101989,5.496287164995417,-0.2653007828934282
2024-03-25 00:00:00-04:00,93.91877671343534,96.74310530536229,93.48787892632636,94.97952270507812,552136000,0.0,0.0,87.53634300231934,64.58682398728955,5.311330302652692,5.459295792526872,-0.14796548987417957
2024-03-26 00:00:00-04:00,95.82832327516131,96.35220139167362,92.48011649573958,92.53910064697266,513648000,0.0,0.0,88.22936363220215,56.29134395409293,5.11907229499991,5.391251093021479,-0.2721787980215691
2024-03-27 00:00:00-04:00,93.08996763897136,93.21793570444878,89.10191309032703,90.22864532470703,586067000,0.0,0.0,88.85874633789062,45.83319312001279,4.725795969336232,5.258160068284431,-0.5323640989481984
2024-03-28 00:00:00-04:00,89.97870666416057,91.2784021447898,89.17189838767457,90.33462524414062,435212000,0.0,0.0,89.42099876403809,55.893609895102934,4.372272505829926,5.08098255579353,-0.7087100499636039
2024-04-01 00:00:00-04:00,90.27764117725565,92.20318040940828,89.18289900570285,90.34162139892578,452441000,0.0,0.0,89.8252960205078,60.314647291089905,4.04602706379697,4.873991457394219,-0.8279643935972487
2024-04-02 00:00:00-04:00,88.42707164960063,90.07268593569079,87.59927224925994,89.43083953857422,433064000,0.0,0.0,90.03619613647462,42.768978536068666,3.6716581267482553,4.633524791265026,-0.961866664516771
2024-04-03 00:00:00-04:00,88.46307281870986,90.3526251834598,88.37909305261387,88.94295501708984,370067000,0.0,0.0,90.18616065979003,44.162622241506014,3.29758730966293,4.366337294944607,-1.068749985281677
2024-04-04 00:00:00-04:00,90.38460860825877,90.61255911907426,85.85967846162676,85.88467407226562,434965000,0.0,0.0,90.04644355773925,43.856578622448815,2.722967109115359,4.037663257778758,-1.3146961486633986
2024-04-05 00:00:00-04:00,86.84544686844104,88.46007028939938,85.9056744370297,87.9871826171875,399678000,0.0,0.0,89.81344909667969,50.45991991576994,2.4094566124508816,3.712021928713183,-1.3025653162623012
2024-04-08 00:00:00-04:00,88.67901159229113,88.80898571750684,86.71148250630124,87.11238861083984,283220000,0.0,0.0,89.79370346069337,46.49300244305148,2.066586398176625,3.382934822605871,-1.316348424429246
2024-04-09 00:00:00-04:00,87.42131230729075,87.61426743619066,83.00235992295175,85.33380126953125,503547000,0.0,0.0,89.77270774841308,39.727658861787106,1.6325234350006355,3.0328525450848245,-1.400329110084189
2024-04-10 00:00:00-04:00,83.90614724164408,87.37932438444192,83.68919571165225,87.0184097290039,431929000,0.0,0.0,89.52906494140625,41.828881711482225,1.408226079592751,2.70792725198641,-1.2997011723936591
2024-04-11 00:00:00-04:00,87.39932306358762,90.7175383536998,86.90544422861728,90.59456634521484,431637000,0.0,0.0,89.51546821594238,48.21250477178382,1.5017238237476533,2.466686566338659,-0.9649627425910055
